Country,Country_Code,Year,Electricity_Access_Pct,GDP_Current_USD,GDP_Growth_Pct,GDP_per_capita_USD,Imports_Pct_GDP,Manufacturing_Pct_GDP,Merchandise_Exports_USD,Merchandise_Imports_USD,Population
France,FRA,2007,100.0,2655816911866.56,2.53048188351066,41486.1907828787,29.2940266620733,11.579923857885,559612000000.0,630861000000.0,64016890.0
France,FRA,2008,100.0,2926802941585.86,0.380171435849121,45464.8181385158,29.9807331629246,11.067976542911,616240000000.0,716795000000.0,64375116.0
France,FRA,2009,100.0,2700075882518.98,-2.82455153714783,41728.0884164132,26.3181640716005,10.5216742580302,484781000000.0,560873000000.0,64706436.0
France,FRA,2010,100.0,2646230027988.34,2.00032476039051,40694.8211697025,28.7610671562408,10.2775341468866,523767000000.0,611070000000.0,65026211.0
France,FRA,2011,100.0,2870408553990.28,2.43757653729007,43929.7840873812,31.0667881455656,10.3132840454103,596473000000.0,720028000000.0,65340830.0
France,FRA,2012,100.0,2683007095787.23,0.183835264973013,40863.5814412333,31.3032784243658,10.2470795796382,568708000000.0,674415000000.0,65657659.0
France,FRA,2013,100.0,2816077607875.26,0.781756446231,42669.1795111893,31.2279485306189,10.2533499274342,580963000000.0,681467000000.0,65997932.0
France,FRA,2014,100.0,2861236112552.42,0.997832947295251,43148.0459288416,31.4574540364356,10.1814983481472,581393000000.0,676617000000.0,66312067.0
France,FRA,2015,100.0,2442483452642.5,1.06675474783462,36702.4323733379,31.8111924693795,10.3199116417468,506264000000.0,570758000000.0,66548272.0
France,FRA,2016,100.0,2470407619777.13,0.860031075424033,37024.2157133669,31.8445463682721,10.1652320223789,501179000000.0,567657000000.0,66724104.0
France,FRA,2017,100.0,2588868323334.71,2.08361485997399,38687.1626407164,33.0840141110421,10.0100515756887,535298000000.0,619334000000.0,66918020.0
France,FRA,2018,100.0,2781576320884.39,1.64590872395887,41418.1766484844,33.8842788890102,9.88620521645328,582222000000.0,676441000000.0,67158348.0
France,FRA,2019,100.0,2722793515171.76,2.02744646419237,40408.2848574751,33.5394177830602,9.91095000638926,570951000000.0,654658000000.0,67382061.0
France,FRA,2020,100.0,2647926055110.05,-7.44064589948231,39169.8606000707,30.2816679047993,9.24566710385932,488637000000.0,581297000000.0,67601110.0
France,FRA,2021,100.0,2966433692008.09,6.88233783360239,43725.0999521245,32.5004326976615,9.09582515832787,585021000000.0,715082000000.0,67842811.0
France,FRA,2022,100.0,2794788137066.94,2.71676264185913,40988.6396406579,39.3469593713211,9.3013624882498,620461000000.0,823216000000.0,68184457.0
France,FRA,2023,100.0,3056250648138.29,1.43921494437743,44700.1384177544,36.1698881831383,9.7687049703675,651122000000.0,788177000000.0,68372286.0
France,FRA,2024,,3160442622465.08,1.19046798275883,46103.0840855884,34.2184333099912,9.56647520690692,639048000000.0,750383000000.0,68551653.0
Germany,DEU,2000,100.0,1966980701145.1,2.8765231247659,23925.8559901991,29.5149460477259,20.2840359494004,551810000000.0,497197000000.0,82211508.0
Germany,DEU,2001,100.0,1966381496641.73,1.63614170690956,23878.3641471651,28.9988749869052,20.0863572804744,571645000000.0,486119000000.0,82349925.0
Germany,DEU,2002,100.0,2102350798305.89,-0.228255715793637,25486.5942008748,27.1421182354634,19.4763331174439,615831000000.0,490283000000.0,82488495.0
Germany,DEU,2003,100.0,2534715518349.01,-0.529801394291297,30711.1022511331,27.6466991846698,19.5529741477412,751560000000.0,604612000000.0,82534176.0
Germany,DEU,2004,100.0,2852317768061.78,1.16208684507278,34566.7359143735,28.9712783030388,19.7896242542651,909887000000.0,715742000000.0,82516260.0
Germany,DEU,2005,100.0,2893393187361.87,0.885485292551564,35084.4363546269,30.9999527026155,19.7693607543503,970914000000.0,777073000000.0,82469422.0
Germany,DEU,2006,100.0,3046308753670.58,3.86668241523209,36980.3349948954,33.7897435474697,20.3388454277918,1108107000000.0,906684000000.0,82376451.0
Germany,DEU,2007,100.0,3484056680854.91,2.8891174138025,42350.9217211489,34.2470360551014,20.5298911974573,1321214000000.0,1054983000000.0,82266372.0
Germany,DEU,2008,100.0,3808197720125.0,0.887902330743628,46379.1647953479,35.1642927763703,19.7585042946302,1446171000000.0,1185067000000.0,82110097.0
Germany,DEU,2009,100.0,3478545516683.59,-5.54455451920674,42471.8868625226,30.6846112824132,17.3389014302498,1120041000000.0,926347000000.0,81902307.0
Germany,DEU,2010,100.0,3467093769666.67,4.13463778522758,42396.9665976293,34.389888577044,19.4277050847717,1258924000000.0,1054814000000.0,81776930.0
Germany,DEU,2011,100.0,3823575803793.78,3.75796884489337,47630.9761883572,36.7893742423305,20.1229017332202,1473985000000.0,1254869000000.0,80274983.0
Germany,DEU,2012,100.0,3596483233406.25,0.463512036709204,44718.0159214069,36.6460661312909,20.0472978765968,1401113000000.0,1154852000000.0,80425823.0
Germany,DEU,2013,100.0,3807023797050.99,0.396995583779145,47206.8353514242,35.9057450252575,19.7600541430605,1445067000000.0,1181233000000.0,80645605.0
Germany,DEU,2014,100.0,3964870735760.77,2.18018602168017,48959.5991203133,35.1546840812607,20.1102373285709,1494214000000.0,1207193000000.0,80982500.0
Germany,DEU,2015,100.0,3425099578746.09,1.66300602334775,41929.7549110722,35.1711839535087,20.1379643216943,1326206000000.0,1051132000000.0,81686611.0
Germany,DEU,2016,100.0,3536787895179.0,2.22222216259371,42948.9381932694,34.3704482647463,20.4130244960425,1334355000000.0,1055326000000.0,82348669.0
Germany,DEU,2017,100.0,3765351626105.89,2.797906720551,45553.9341495339,35.2518818760857,20.092676209306,1448191000000.0,1162907000000.0,82657002.0
Germany,DEU,2018,100.0,4055433215301.96,1.13569604599849,48916.1686612154,36.6283346388937,19.8054472442,1560539000000.0,1284353000000.0,82905782.0
Germany,DEU,2019,100.0,3959894794039.21,0.977734697038784,47656.199739747,36.7329982359327,19.3094694228334,1489412000000.0,1233978000000.0,83092962.0
Germany,DEU,2020,100.0,3941398957073.94,-4.13191443239947,47394.8734504469,33.8137258311309,18.52749571104,1382533000000.0,1171782000000.0,83160871.0
Germany,DEU,2021,100.0,4355251953410.78,3.90999994204108,52349.2459994422,37.3996969318423,18.5726195842861,1627375000000.0,1411439000000.0,83196078.0
Germany,DEU,2022,100.0,4201021706478.62,1.8092581243061,50506.5179638543,43.1573498705316,18.3217735042199,1676472000000.0,1583619000000.0,83177813.0
Germany,DEU,2023,100.0,4562207532490.28,-0.869647578573321,54776.7668235491,38.9952859590786,18.9402532641593,1702278000000.0,1467598000000.0,83287273.0
Germany,DEU,2024,,4685592577804.69,-0.495851897260366,56103.7323182554,37.6566712174028,18.0067082931968,1681655000000.0,1421796000000.0,83516593.0
India,IND,2000,60.3,468395521654.458,3.84099115659129,442.750218937263,13.9036865990995,15.9270230184323,42379000000.0,51523000000.0,1057922733.0
India,IND,2001,62.0,485440139204.171,4.82396626555771,450.357900514128,13.4348751195257,15.3070212831531,43361000000.0,50392000000.0,1077898575.0
India,IND,2002,62.3,514939140318.756,3.80397532112175,469.149928973927,15.2442790107467,15.5587017262956,49250000000.0,56517000000.0,1097600380.0
India,IND,2003,65.4,607700687237.318,7.8603814759073,544.143133545002,15.6445222747346,15.587386648646,58963000000.0,72558000000.0,1116803006.0
India,IND,2004,64.4,709152728830.775,7.92293661199932,624.258826510066,19.6446890963991,15.8272457405027,76649000000.0,99775000000.0,1135991513.0
India,IND,2005,68.8,820383763511.445,7.92343062148318,710.488080408949,22.3964229200356,15.9730170446131,99616000000.0,142870000000.0,1154676322.0
India,IND,2006,67.9,940259888787.721,8.06073257166651,801.668353659022,24.4565390770687,17.3036533311925,121808000000.0,178410000000.0,1172878890.0
India,IND,2007,72.3,1216736438834.96,7.6608150670107,1021.88707706826,24.8865689304448,16.8645677754068,150159000000.0,229370000000.0,1190676021.0
India,IND,2008,74.1,1198895139005.92,3.08669805921981,992.519584923828,29.2708631790835,17.0986741489578,194828000000.0,321032000000.0,1207930964.0
India,IND,2009,75.0,1341888016994.9,7.86188883286074,1094.94974598436,25.8723502685274,17.1435776672846,164909000000.0,257202000000.0,1225524753.0
India,IND,2010,76.3,1675615519484.96,8.49758470221235,1347.51939071367,26.8542732486216,17.0299342498624,226351000000.0,350233000000.0,1243481564.0
India,IND,2011,79.5,1823051829894.55,5.24131619937695,1445.46127486037,31.0834686939585,16.1393374446289,302905000000.0,464462000000.0,1261224954.0
India,IND,2012,79.9,1827637590410.41,5.45638755166587,1429.32199520032,31.2592910673332,15.8169230071066,296828000000.0,489694000000.0,1278674502.0
India,IND,2013,83.1,1856721507621.58,6.38610640094825,1432.84397512195,28.4132706461587,15.253022692586,314848000000.0,465397000000.0,1295829511.0
India,IND,2014,85.1,2039126479154.52,7.41022760508854,1553.88396075118,25.9542227389497,15.0655701107589,322694000000.0,462910000000.0,1312277191.0
India,IND,2015,88.0,2103588360044.94,7.99625378571471,1583.99815907985,22.1097247094602,15.5838545863713,267951000000.0,394131000000.0,1328024498.0
India,IND,2016,89.6,2294796885663.16,8.25630550179086,1707.50892912243,20.9242508026814,15.1622371332529,264542000000.0,361649000000.0,1343944296.0
India,IND,2017,91.8,2651474262755.45,6.79538341897911,1950.10468280866,21.9507321152243,15.0182387501718,299241000000.0,449925000000.0,1359657400.0
India,IND,2018,95.7,2702929641648.74,6.45385134497769,1966.25455171679,23.6891407335327,14.8815306673017,324778000000.0,514464000000.0,1374659064.0
India,IND,2019,95.9,2835606256558.19,3.87143694070356,2041.42863698585,21.2411386333872,13.4558075633394,324340000000.0,486059000000.0,1389030312.0
India,IND,2020,96.5,2674851578587.27,-5.77772470686801,1907.04251637669,19.0756283996012,14.1204853576923,276410000000.0,373202000000.0,1402617695.0
India,IND,2021,99.6,3167270623260.47,9.68959249192875,2239.61384367482,24.0239304534931,14.3770288531286,395426000000.0,573092000000.0,1414203896.0
India,IND,2022,99.2,3346107287730.93,7.60936497768895,2347.44829434623,26.8237289453584,13.1454235512516,453415000000.0,720441000000.0,1425423212.0
India,IND,2023,99.5,3638489096033.86,9.19075493028345,2530.12031278204,23.544144504402,13.0186290013323,431559000000.0,673929000000.0,1438069596.0
India,IND,2024,,3909891533858.08,6.49476552383821,2694.73780859961,23.4874474548813,12.6085653310554,442762000000.0,718261000000.0,1450935791.0
Indonesia,IDN,2000,86.3,165021012077.81,4.9200677470169,763.711124950924,30.4595674435027,22.6597512078726,65403000000.0,43595000000.0,216077790.0
Indonesia,IDN,2001,86.3,160446947784.909,3.64346644721492,732.307093405708,30.7610684301127,30.7545972173123,57361000000.0,37534000000.0,219097902.0
Indonesia,IDN,2002,87.6,195660611165.183,4.49947539085764,881.002913569131,26.3918408785348,31.9532784940709,59166000000.0,38340000000.0,222088495.0
Indonesia,IDN,2003,87.9,234772463823.808,4.78036912167654,1043.2105838671,23.1388389663355,28.2528418444569,64108000000.0,42196000000.0,225048008.0
Indonesia,IDN,2004,89.0,256836875295.452,5.03087394501685,1126.84004447173,27.5446002184312,28.0658265856536,70767000000.0,54877000000.0,227926649.0
Indonesia,IDN,2005,84.8,285868619196.085,5.69257130383384,1238.21447629488,29.9206682408643,27.4075074800459,86996000000.0,75725000000.0,230871650.0
Indonesia,IDN,2006,90.6,364570515618.357,5.50095178520348,1558.31562847163,25.6224105005701,27.5375740802454,103527000000.0,80650000000.0,233951652.0
Indonesia,IDN,2007,91.1,432216737774.861,6.34502222667214,1823.21976255073,25.3935314930811,27.0484127487931,118013000000.0,93101000000.0,237062337.0
Indonesia,IDN,2008,92.7,510228634992.258,6.01370360009123,2124.55483920618,28.7531154639229,27.8142729854303,139606000000.0,127538000000.0,240157903.0
Indonesia,IDN,2009,93.6,539580085612.401,4.62887118256153,2218.48541852977,21.3530017000775,26.3554745271064,119646000000.0,93786000000.0,243220028.0
Indonesia,IDN,2010,94.2,755094157621.936,6.22385418062366,3065.68348377765,22.4022429392329,22.0386285924438,157779000000.0,135663000000.0,246305322.0
Indonesia,IDN,2011,94.8,892969104563.171,6.16978420771008,3579.46442466152,23.8526600952268,21.7608545038476,203497000000.0,177436000000.0,249470032.0
Indonesia,IDN,2012,96.0,917869913332.649,6.03005065305615,3632.27254030331,24.9885195110858,21.4509550553875,190032000000.0,191691000000.0,252698525.0
Indonesia,IDN,2013,96.5,912524136718.018,5.5572636889101,3566.60284506078,24.7137962959288,21.0286886817218,182552000000.0,186629000000.0,255852467.0
Indonesia,IDN,2014,97.0,890814755533.537,5.006668425755,3441.06808464008,24.414190988586,21.0751760505565,176293000000.0,178179000000.0,258877399.0
Indonesia,IDN,2015,97.5,860854232686.214,4.87632230022123,3288.22269725538,20.7774609817235,20.9857874310206,150366000000.0,142695000000.0,261799249.0
Indonesia,IDN,2016,97.6,931877364037.698,5.03306918280177,3521.46943457574,18.3323479486654,20.5229746805052,144490000000.0,135653000000.0,264627418.0
Indonesia,IDN,2017,98.1,1015618744159.73,5.06978590134916,3798.88326174526,19.17819263535,20.1600223614347,168811000000.0,156925000000.0,267346658.0
Indonesia,IDN,2018,98.5,1042271532988.63,5.17429153955024,3860.95353090726,22.0715624579547,19.8631933835963,180124000000.0,188708000000.0,269951846.0
Indonesia,IDN,2019,98.9,1119099871350.2,5.01928768046282,4106.94856160358,19.0362497386225,19.7035390875513,167683000000.0,171276000000.0,272489381.0
Indonesia,IDN,2020,97.0,1059054842698.48,-2.06551182934165,3853.70288774146,15.6410071153504,19.8664218856304,163306000000.0,141622000000.0,274814866.0
Indonesia,IDN,2021,99.2,1186509691086.73,3.70288562827751,4287.17313995098,18.7882026359018,19.2434077817738,231506000000.0,196190000000.0,276758053.0
Indonesia,IDN,2022,100.0,1319101183380.15,5.30719722664799,4730.83484836107,20.9617585096621,18.3361771080329,291979000000.0,237447000000.0,278830529.0
Indonesia,IDN,2023,99.4,1371169301563.62,5.04902331835997,4876.30774512252,19.5824396668474,18.6674164467436,258857000000.0,221886000000.0,281190067.0
Indonesia,IDN,2024,,1396300098190.97,5.03034469419038,4925.43048751861,20.389334433174,18.9840269851832,264706000000.0,233659000000.0,283487931.0
Japan,JPN,2000,100.0,4968359075956.59,2.76464755136783,39169.3595701504,9.09887738115494,22.4522088081884,479249000000.0,379511000000.0,126843000.0
Japan,JPN,2001,100.0,4374711694090.87,0.386103426142029,34406.1824638092,9.48280450872269,21.1197171693841,403496000000.0,349089000000.0,127149000.0
Japan,JPN,2002,100.0,4182846045873.61,0.0419624992862282,32820.7936433254,9.5916764589296,20.7147020460507,416726000000.0,337194000000.0,127445000.0
Japan,JPN,2003,100.0,4519561645253.53,1.53512549946694,35387.0374203599,9.86032369115249,20.9171312937455,471817000000.0,382930000000.0,127718000.0
Japan,JPN,2004,100.0,4893116005656.56,2.18611569439318,38298.9801712303,10.8780887981112,21.1205912192442,565675000000.0,454542000000.0,127761000.0
Japan,JPN,2005,100.0,4831467035389.8,1.80390087215821,37812.8950199948,12.4140588557406,21.4233723857104,594941000000.0,515866000000.0,127773000.0
Japan,JPN,2006,100.0,4601663122649.92,1.3723501275831,35991.546002862,14.3590020520575,21.3992856851895,646725000000.0,579064000000.0,127854000.0
Japan,JPN,2007,100.0,4579750920354.81,1.48396941157472,35779.0245416427,15.5274506811561,21.8755058812491,714327000000.0,622243000000.0,128001000.0
Japan,JPN,2008,100.0,5106679115127.3,-1.22428900061713,39876.3039685725,16.8939331648175,21.2740312202671,781412000000.0,762534000000.0,128063000.0
Japan,JPN,2009,100.0,5289493117993.89,-5.69323635892741,41308.9968370512,11.9706007858756,19.0476835097055,580719000000.0,551981000000.0,128047000.0
Japan,JPN,2010,100.0,5759071769013.11,4.09791791943181,44968.1562349739,13.5799692441961,20.7662008986202,769774000000.0,694059000000.0,128070000.0
Japan,JPN,2011,100.0,6233147172341.35,0.0238095237995424,48760.0789494211,15.4204984672798,19.5355543051759,823184000000.0,855380000000.0,127833000.0
Japan,JPN,2012,100.0,6272362996105.03,1.37475099905274,49145.2804308193,16.0561363041928,19.6667084270194,798568000000.0,885843000000.0,127629000.0
Japan,JPN,2013,100.0,5212328181166.18,2.00510017681211,40898.6478964744,18.1946119190738,19.3290316543759,715097000000.0,833166000000.0,127445000.0
Japan,JPN,2014,100.0,4896994405353.29,0.296205514141889,38475.3952461838,20.0127792201784,19.5936092334203,690203000000.0,812208000000.0,127276000.0
Japan,JPN,2015,100.0,4444930651964.18,1.56062669680782,34960.6393843385,17.990648516827,20.4624703758492,624921000000.0,648117000000.0,127141000.0
Japan,JPN,2016,100.0,5003677627544.24,0.753826745789127,39375.4731620781,15.2522776095286,20.2880385682684,645052000000.0,607728000000.0,127076000.0
Japan,JPN,2017,100.0,4930837369151.42,1.67533175173359,38834.0529341227,16.831774467385,20.4359460686022,698329000000.0,672096000000.0,126972000.0
Japan,JPN,2018,100.0,5040880939324.86,0.643391023533141,39751.1330982711,18.2949862035848,20.621683951335,738143000000.0,748488000000.0,126811000.0
Japan,JPN,2019,100.0,5117993853016.51,-0.402169200894946,40415.9567649547,17.7528916808924,20.2241827905106,705564000000.0,720957000000.0,126633000.0
Japan,JPN,2020,100.0,5054068005376.28,-4.16876457146743,40028.7341726762,15.8020257724508,20.0515708445907,641319000000.0,635460000000.0,126261000.0
Japan,JPN,2021,100.0,5039148168861.22,2.69657404187188,40094.5599795288,18.629254289208,20.779603531788,756032000000.0,768976000000.0,125681593.0
Japan,JPN,2022,100.0,4262463317796.53,0.941998775483285,34065.6438962526,25.2665627129772,19.8229456954966,746835000000.0,897175000000.0,125124989.0
Japan,JPN,2023,100.0,4213167237905.83,1.47503481053384,33836.1756271617,23.2992883238654,20.5810487191941,717261000000.0,785796000000.0,124516650.0
Japan,JPN,2024,,4027597523550.58,0.104309021773304,32487.0778047567,23.6379517504111,,707009000000.0,743498000000.0,123975371.0
"Korea, Rep.",KOR,2000,100.0,597487173479.109,9.2018583880479,12710.2995795579,31.1945139245909,26.591050957139,172268000000.0,160481000000.0,47008111.0
"Korea, Rep.",KOR,2001,100.0,567564806235.441,4.72593560322356,11981.4828218758,29.5648656361455,25.1376270244517,150439000000.0,141098000000.0,47370164.0
"Korea, Rep.",KOR,2002,100.0,650014391470.21,7.74399895319569,13642.9424537101,27.7997957269903,24.7767716060025,162471000000.0,152126000000.0,47644736.0
"Korea, Rep.",KOR,2003,100.0,728516494684.269,3.07472661826947,15211.5483770422,28.9795447722905,24.4315182881075,193817000000.0,178827000000.0,47892330.0
"Korea, Rep.",KOR,2004,100.0,823251107638.814,5.1836368597334,17121.6301633201,32.317133377729,26.4144323811178,253845000000.0,224463000000.0,48082519.0
"Korea, Rep.",KOR,2005,100.0,971740329983.878,4.35823667337156,20167.0474902506,32.0423181639821,26.0918099370413,284419000000.0,261238000000.0,48184561.0
"Korea, Rep.",KOR,2006,100.0,1095175538508.19,5.24500550580342,22609.7059431449,33.9292326630601,25.7222784544775,325465000000.0,309383000000.0,48438292.0
"Korea, Rep.",KOR,2007,100.0,1220911904593.06,5.8419633918717,25078.4853957105,35.2824705455852,25.9241510203287,371489000000.0,356846000000.0,48683638.0
"Korea, Rep.",KOR,2008,100.0,1091580692542.34,3.00440451679569,22252.3125108061,46.2362036584532,26.0793572324032,422007000000.0,435275000000.0,49054708.0
"Korea, Rep.",KOR,2009,100.0,983065242417.36,0.81986175641795,19937.3029137734,39.6139903792344,26.3042343079035,363534000000.0,323085000000.0,49307835.0
"Korea, Rep.",KOR,2010,100.0,1192830015737.68,6.98166138853071,24071.2620526362,42.7560070236169,28.0990056835275,466384000000.0,425212000000.0,49554112.0
"Korea, Rep.",KOR,2011,100.0,1307103477219.1,3.6880320602952,26175.2398553363,50.3992956943359,29.0005575131874,555214000000.0,524413000000.0,49936638.0
"Korea, Rep.",KOR,2012,100.0,1335343586437.67,2.54766550568242,26600.5477433903,49.4937408705314,28.7408682052811,547870000000.0,519585000000.0,50199853.0
"Korea, Rep.",KOR,2013,100.0,1434669686501.84,3.2913959543442,28449.3591104972,44.9336644815181,28.8654766941182,559632000000.0,515584000000.0,50428893.0
"Korea, Rep.",KOR,2014,100.0,1556252422020.44,3.21468019683108,30667.0912467447,41.1466374298986,28.2760755546832,573091000000.0,525564000000.0,50746659.0
"Korea, Rep.",KOR,2015,100.0,1539212301135.55,2.92029267301234,30171.7906545222,34.4200460024725,27.8215922094514,526757000000.0,436499000000.0,51014947.0
"Korea, Rep.",KOR,2016,100.0,1579150518945.44,3.17152748983935,30832.0628072516,31.7867345733008,27.5129940831191,495426000000.0,406193000000.0,51217803.0
"Korea, Rep.",KOR,2017,100.0,1710196756713.17,3.433191763972,33296.9845439195,34.3432508343484,28.0322405682167,573694000000.0,478478000000.0,51361911.0
"Korea, Rep.",KOR,2018,100.0,1824251454306.83,3.17611568177327,35363.9508228687,35.2551664208987,27.7672237489814,604860000000.0,535202000000.0,51585058.0
"Korea, Rep.",KOR,2019,100.0,1751045752054.63,2.31380210595475,33826.9443301597,34.4057366033023,26.370175590513,542233000000.0,503343000000.0,51764822.0
"Korea, Rep.",KOR,2020,100.0,1744070276373.34,-0.700242317542106,33645.7719545073,30.9297576618322,25.7002433607737,512498000000.0,467633000000.0,51836239.0
"Korea, Rep.",KOR,2021,100.0,1942313560965.9,4.61296795454287,37518.4635305697,35.9674854941434,26.2480856022754,644400000000.0,615093000000.0,51769539.0
"Korea, Rep.",KOR,2022,100.0,1799363116866.52,2.72756456708991,34822.4048404971,45.2902865437219,26.4977408590265,683585000000.0,731370000000.0,51672569.0
"Korea, Rep.",KOR,2023,100.0,1844800934391.54,1.58301467403629,35674.095995632,40.9365283348931,25.4551420827792,632226000000.0,642572000000.0,51712619.0
"Korea, Rep.",KOR,2024,,1875388209406.8,2.00361101838986,36238.639908315,40.2842567598803,26.6179725157922,683609000000.0,631767000000.0,51751065.0
Norway,NOR,2000,100.0,171457201935.968,3.31894570142394,38178.2368777076,28.6997426335138,8.97469538781233,60058000000.0,34391000000.0,4490967.0
Norway,NOR,2001,100.0,174239354070.977,2.06713043546189,38601.897639231,28.1731503253957,9.02829372161245,59191000000.0,32955000000.0,4513751.0
Norway,NOR,2002,100.0,195914852576.467,1.37755702173065,43170.557174499,27.0481317269179,9.00607040907333,59662000000.0,34873000000.0,4538159.0
Norway,NOR,2003,100.0,229385469337.024,0.944909363247831,50250.3298214345,26.6484411318303,8.97484445183317,68321000000.0,40055000000.0,4564855.0
Norway,NOR,2004,100.0,265268662473.297,4.01458802387079,57768.6980958462,27.561806430542,8.63732528467001,82527000000.0,48534000000.0,4591910.0
Norway,NOR,2005,100.0,309978579743.888,2.68512290339085,67047.1704558264,27.0273910798849,8.23139481141311,103759000000.0,55488000000.0,4623291.0
Norway,NOR,2006,100.0,346915160681.708,2.46147311635166,74434.4996835671,27.1226062095286,8.35351802419107,122208000000.0,64261000000.0,4660677.0
Norway,NOR,2007,100.0,402643260487.572,2.91404000653228,85502.2677087731,28.9844731786724,8.35167237669765,136354000000.0,80297000000.0,4709153.0
Norway,NOR,2008,100.0,464917553191.489,0.481919549757933,97503.5407803783,28.5671790354044,7.81508198471856,171764000000.0,90293000000.0,4768212.0
Norway,NOR,2009,100.0,387976400617.019,-1.94036472596633,80347.5700665184,27.6541657375953,7.47243936989284,116778000000.0,68970000000.0,4828726.0
Norway,NOR,2010,100.0,431052143940.438,0.787051861494078,88163.2085931423,28.0891902856851,7.27763744693133,130657000000.0,77330000000.0,4889252.0
Norway,NOR,2011,100.0,501360549669.404,1.10565603382983,101221.813476644,27.9374674591422,6.83124021994862,160410000000.0,90784000000.0,4953088.0
Norway,NOR,2012,100.0,512777309840.997,2.71795924894734,102175.919298374,27.2114879845743,6.7069560944017,160953000000.0,87308000000.0,5018573.0
Norway,NOR,2013,100.0,526014468085.106,1.01619084044641,103553.840134417,28.11148305928,6.70936969616563,156022000000.0,89808000000.0,5079623.0
Norway,NOR,2014,100.0,501736471832.848,2.04813200438943,97666.6951838749,29.4097051783555,6.88711028232234,144677000000.0,89460000000.0,5137232.0
Norway,NOR,2015,100.0,388159512245.53,1.85733971623901,74809.9658049898,31.8566678050453,6.96157381213814,103915000000.0,76424000000.0,5188607.0
Norway,NOR,2016,100.0,370956547619.048,1.16472423928819,70867.3609970749,33.1786709712824,6.66969401819941,88410000000.0,72110000000.0,5234519.0
Norway,NOR,2017,100.0,401745275035.261,2.46374626574153,76131.8384032764,32.3765167676115,6.47768064968194,101054000000.0,81249000000.0,5276968.0
Norway,NOR,2018,100.0,439788625883.8,0.828931500516902,82792.8427113304,31.7821685011468,6.10398590161945,121791000000.0,86600000000.0,5311916.0
Norway,NOR,2019,100.0,408742840909.091,1.12374694968757,76430.5889473338,34.2548952066717,6.27606210506328,102799000000.0,85319000000.0,5347896.0
Norway,NOR,2020,100.0,367633418886.627,-1.27817177234034,68340.0181033702,33.1436412615645,6.58792601633649,84459000000.0,80447000000.0,5379475.0
Norway,NOR,2021,100.0,503367986030.268,3.90868676830634,93072.8925119571,28.1864118553233,5.61528387016352,160106000000.0,97764000000.0,5408320.0
Norway,NOR,2022,100.0,596297651035.798,3.24622860260932,109269.520580298,27.1096590646452,4.88347530614933,250518000000.0,105733000000.0,5457127.0
Norway,NOR,2023,100.0,482949731776.587,0.0721204806030329,87497.2179649556,32.4517466131432,6.04756310766964,178537000000.0,98170000000.0,5519601.0
Norway,NOR,2024,,483592648313.301,2.09723059960317,86785.4334489176,33.8718001711117,6.17077761908446,167916000000.0,99786000000.0,5572279.0
Philippines,PHL,2000,74.7,83669788376.9213,4.38250500083399,1050.79273107952,41.809149235982,25.2795652500131,38078000000.0,37027000000.0,79625397.0
Philippines,PHL,2001,75.7,78921234457.5487,3.04923134463486,969.530611744453,43.7448871162984,25.3115458938417,32150000000.0,34921000000.0,81401488.0
Philippines,PHL,2002,76.7,84307345887.543,3.71625500158383,1014.90879320106,43.83912414975,25.135408678046,35208000000.0,41092000000.0,83068889.0
Philippines,PHL,2003,76.6,87039092974.2272,5.08691113513073,1027.2301192843,45.2696259923924,24.8368726452881,36231000000.0,42576000000.0,84731835.0
Philippines,PHL,2004,87.6,95001999685.3314,6.56922851180626,1099.63013023758,45.2984438324049,24.0119978825828,39681000000.0,46102000000.0,86394504.0
Philippines,PHL,2005,79.8,107419977318.166,4.94250511877678,1220.46018559867,42.6156353549097,24.2699011657558,41255000000.0,49487000000.0,88015962.0
Philippines,PHL,2006,80.2,127652926368.069,5.31641682136939,1426.14649179546,39.6050793023691,23.8291853953244,47410000000.0,54078000000.0,89508986.0
Philippines,PHL,2007,82.0,155980408673.403,6.51929155018938,1712.65543282793,35.6307936542553,23.1509115996374,50466000000.0,57996000000.0,91075184.0
Philippines,PHL,2008,83.3,181624626327.361,4.34448730509183,1959.29233534978,34.3242375293009,23.2686676777552,49078000000.0,60420000000.0,92699095.0
Philippines,PHL,2009,84.3,175974755881.372,1.44832306275669,1864.45043406471,30.6670651873867,21.7386143914197,38436000000.0,45878000000.0,94384250.0
Philippines,PHL,2010,85.5,208368893151.144,7.33449996034538,2162.91375885614,33.2294487942119,21.9192017163827,51498000000.0,58468000000.0,96337125.0
Philippines,PHL,2011,87.2,234216730291.32,3.85823282795663,2383.91892522087,31.690407821767,21.704326952574,48305000000.0,64097000000.0,98248614.0
Philippines,PHL,2012,87.1,261920540962.63,6.89695171050985,2614.61644401308,30.3749316555848,21.3285712092783,52100000000.0,65839000000.0,100175512.0
Philippines,PHL,2013,87.5,283902828588.718,6.75053130142255,2781.27957677397,29.6473614230291,20.434498765772,56698000000.0,65739000000.0,102076336.0
Philippines,PHL,2014,89.8,297483555338.044,6.34798748260867,2866.83803761407,30.113667896666,20.5750839907396,62102000000.0,68704000000.0,103767130.0
Philippines,PHL,2015,89.1,306445871242.322,6.34830971672761,2909.85818010301,31.9335348662643,19.9280223742627,58827000000.0,74750000000.0,105312992.0
