Country,Country_Code,Year,Value,Indicator_Code,Indicator_Name
"Korea, Rep.",KOR,2023,30.2762799912651,TX.VAL.TECH.MF.ZS,High_Tech_Pct_Manufactured_Exports
"Korea, Rep.",KOR,2022,36.118278931217,TX.VAL.TECH.MF.ZS,High_Tech_Pct_Manufactured_Exports
"Korea, Rep.",KOR,2021,36.014503674486,TX.VAL.TECH.MF.ZS,High_Tech_Pct_Manufactured_Exports
"Korea, Rep.",KOR,2020,35.6022265413283,TX.VAL.TECH.MF.ZS,High_Tech_Pct_Manufactured_Exports
"Korea, Rep.",KOR,2019,32.4050621736765,TX.VAL.TECH.MF.ZS,High_Tech_Pct_Manufactured_Exports
"Korea, Rep.",KOR,2018,36.3912233579129,TX.VAL.TECH.MF.ZS,High_Tech_Pct_Manufactured_Exports
"Korea, Rep.",KOR,2017,32.546316460744,TX.VAL.TECH.MF.ZS,High_Tech_Pct_Manufactured_Exports
"Korea, Rep.",KOR,2016,30.5250266717443,TX.VAL.TECH.MF.ZS,High_Tech_Pct_Manufactured_Exports
"Korea, Rep.",KOR,2015,31.2119270912605,TX.VAL.TECH.MF.ZS,High_Tech_Pct_Manufactured_Exports
"Korea, Rep.",KOR,2014,30.0608682657817,TX.VAL.TECH.MF.ZS,High_Tech_Pct_Manufactured_Exports
"Korea, Rep.",KOR,2013,29.8181999078998,TX.VAL.TECH.MF.ZS,High_Tech_Pct_Manufactured_Exports
"Korea, Rep.",KOR,2012,28.2220757644767,TX.VAL.TECH.MF.ZS,High_Tech_Pct_Manufactured_Exports
"Korea, Rep.",KOR,2011,28.2133210437189,TX.VAL.TECH.MF.ZS,High_Tech_Pct_Manufactured_Exports
"Korea, Rep.",KOR,2010,32.1343974843399,TX.VAL.TECH.MF.ZS,High_Tech_Pct_Manufactured_Exports
United States,USA,2024,24.322982844202,TX.VAL.TECH.MF.ZS,High_Tech_Pct_Manufactured_Exports
United States,USA,2023,21.8459878355521,TX.VAL.TECH.MF.ZS,High_Tech_Pct_Manufactured_Exports
United States,USA,2022,20.5789833007379,TX.VAL.TECH.MF.ZS,High_Tech_Pct_Manufactured_Exports
United States,USA,2021,19.9014614131792,TX.VAL.TECH.MF.ZS,High_Tech_Pct_Manufactured_Exports
United States,USA,2020,19.4939761609452,TX.VAL.TECH.MF.ZS,High_Tech_Pct_Manufactured_Exports
United States,USA,2019,18.6853939276571,TX.VAL.TECH.MF.ZS,High_Tech_Pct_Manufactured_Exports
United States,USA,2018,18.4842699258676,TX.VAL.TECH.MF.ZS,High_Tech_Pct_Manufactured_Exports
United States,USA,2017,19.2659699620243,TX.VAL.TECH.MF.ZS,High_Tech_Pct_Manufactured_Exports
United States,USA,2016,22.4192942002286,TX.VAL.TECH.MF.ZS,High_Tech_Pct_Manufactured_Exports
United States,USA,2015,21.3904480368657,TX.VAL.TECH.MF.ZS,High_Tech_Pct_Manufactured_Exports
United States,USA,2014,20.4843982208576,TX.VAL.TECH.MF.ZS,High_Tech_Pct_Manufactured_Exports
United States,USA,2013,20.188635370966,TX.VAL.TECH.MF.ZS,High_Tech_Pct_Manufactured_Exports
United States,USA,2012,20.174250704896,TX.VAL.TECH.MF.ZS,High_Tech_Pct_Manufactured_Exports
United States,USA,2011,20.624916162211,TX.VAL.TECH.MF.ZS,High_Tech_Pct_Manufactured_Exports
United States,USA,2010,22.6194775165319,TX.VAL.TECH.MF.ZS,High_Tech_Pct_Manufactured_Exports
Australia,AUS,2024,36.2641353501553,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
Australia,AUS,2023,37.9839441686945,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
Australia,AUS,2022,42.5725570561367,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
Australia,AUS,2021,38.8326417356959,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
Australia,AUS,2020,34.6984435892602,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
Australia,AUS,2019,35.2250251981782,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
Australia,AUS,2018,34.3638645983702,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
Australia,AUS,2017,34.5566356606503,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
Australia,AUS,2016,32.0880496334806,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
Australia,AUS,2015,29.1998300964504,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
Australia,AUS,2014,32.3682404723974,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
Australia,AUS,2013,31.2628205054939,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
Australia,AUS,2012,33.3358364239858,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
Australia,AUS,2011,36.7395646468253,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
Australia,AUS,2010,35.9435184474478,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
Canada,CAN,2024,50.9421126642333,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
Canada,CAN,2023,52.498650612043,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
Canada,CAN,2022,54.2542909309574,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
Canada,CAN,2021,50.233765598658,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
Canada,CAN,2020,49.0283557788146,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
Canada,CAN,2019,52.2909233942246,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
Canada,CAN,2018,53.4054025083593,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
Canada,CAN,2017,52.4061119575519,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
Canada,CAN,2016,52.5480211402878,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
Canada,CAN,2015,53.9788783234743,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
Canada,CAN,2014,52.6993805378041,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
Canada,CAN,2013,50.5846585159737,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
Canada,CAN,2012,50.9683375525714,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
Canada,CAN,2011,51.0211014884086,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
Canada,CAN,2010,48.8561066181089,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
Chile,CHL,2024,55.538374619944,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
Chile,CHL,2023,53.1184530380403,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
Chile,CHL,2022,67.4469042565795,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
Chile,CHL,2021,59.3018871077669,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
Chile,CHL,2020,52.444051161518,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
Chile,CHL,2019,49.8226533030541,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
Chile,CHL,2018,50.5145105937982,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
Chile,CHL,2017,48.5427963375166,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
Chile,CHL,2016,48.16381541128,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
Chile,CHL,2015,51.3189595344577,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
Chile,CHL,2014,56.9873796176495,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
Chile,CHL,2013,56.2818325475018,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
Chile,CHL,2012,59.1196062514428,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
Chile,CHL,2011,62.1097149183926,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
Chile,CHL,2010,60.0392877133367,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
China,CHN,2024,32.8725442955454,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
China,CHN,2023,32.4897051121724,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
China,CHN,2022,34.1268831728628,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
China,CHN,2021,32.9388706646147,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
China,CHN,2020,31.0468619247254,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
China,CHN,2019,31.4408685570406,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
China,CHN,2018,32.6726005659031,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
China,CHN,2017,32.7586731962493,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
China,CHN,2016,32.1713447236719,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
China,CHN,2015,35.0420964662159,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
China,CHN,2014,40.2970877714012,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
China,CHN,2013,42.6864616980176,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
China,CHN,2012,44.5846032544886,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
China,CHN,2011,47.4710669450398,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
China,CHN,2010,48.0253507277558,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
"Congo, Dem. Rep.",COD,2024,79.6198698932935,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
"Congo, Dem. Rep.",COD,2023,76.250304592039,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
"Congo, Dem. Rep.",COD,2022,38.452283235949,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
"Congo, Dem. Rep.",COD,2021,48.4633715321819,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
"Congo, Dem. Rep.",COD,2020,45.3353993133057,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
"Congo, Dem. Rep.",COD,2019,47.4043616070329,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
"Congo, Dem. Rep.",COD,2018,59.8671827765435,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
"Congo, Dem. Rep.",COD,2017,48.2157565155276,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
"Congo, Dem. Rep.",COD,2016,32.8625034132415,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
"Congo, Dem. Rep.",COD,2015,41.6953146281903,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
"Congo, Dem. Rep.",COD,2014,39.1156040123686,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
"Congo, Dem. Rep.",COD,2013,35.8256634434883,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
"Congo, Dem. Rep.",COD,2012,41.2929076748154,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
"Congo, Dem. Rep.",COD,2011,45.846566941816,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
"Congo, Dem. Rep.",COD,2010,40.5601574097202,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
Germany,DEU,2024,66.2339063515856,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
Germany,DEU,2023,69.4811881622081,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
Germany,DEU,2022,77.6023364738259,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
Germany,DEU,2021,69.7735523112544,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
Germany,DEU,2020,64.8073191224544,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
Germany,DEU,2019,68.7743018854817,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
Germany,DEU,2018,70.1501380731818,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
Germany,DEU,2017,69.3453961084741,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
Germany,DEU,2016,67.5664210244945,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
Germany,DEU,2015,69.4093104548607,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
Germany,DEU,2014,68.1335453293576,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
Germany,DEU,2013,68.9856470567479,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
Germany,DEU,2012,71.0684531004814,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
Germany,DEU,2011,71.3691617488637,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
Germany,DEU,2010,66.734220465645,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
Indonesia,IDN,2024,35.6918258937083,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
Indonesia,IDN,2023,35.060805361656,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
Indonesia,IDN,2022,40.1353593394075,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
Indonesia,IDN,2021,36.0465660932167,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
Indonesia,IDN,2020,28.7924654801673,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
Indonesia,IDN,2019,30.2885389121745,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
Indonesia,IDN,2018,35.3873235837501,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
Indonesia,IDN,2017,32.0726652469865,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
Indonesia,IDN,2016,30.0622174988969,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
Indonesia,IDN,2015,34.0430457181503,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
Indonesia,IDN,2014,39.7918868988307,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
Indonesia,IDN,2013,40.4571216414938,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
Indonesia,IDN,2012,41.5879194268413,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
Indonesia,IDN,2011,42.6591466662609,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
Indonesia,IDN,2010,38.8616435497468,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
Japan,JPN,2024,36.0141993215173,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
Japan,JPN,2023,35.6752275693452,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
Japan,JPN,2022,38.5694814811889,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
Japan,JPN,2021,30.2632101477705,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
Japan,JPN,2020,25.2624024576207,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
Japan,JPN,2019,27.8726595023013,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
Japan,JPN,2018,29.4914920208195,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
Japan,JPN,2017,27.7929466620361,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
Japan,JPN,2016,25.0371845121216,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
Japan,JPN,2015,28.6402218544727,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
Japan,JPN,2014,30.6802678466938,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
Japan,JPN,2013,29.7038664141366,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
Japan,JPN,2012,26.8544885084931,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
Japan,JPN,2011,26.9296384890184,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
Japan,JPN,2010,25.4178634806429,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
"Korea, Rep.",KOR,2024,70.1388647642219,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
"Korea, Rep.",KOR,2023,69.1021983041469,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
"Korea, Rep.",KOR,2022,78.6364345660289,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
"Korea, Rep.",KOR,2021,64.8449882301012,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
"Korea, Rep.",KOR,2020,56.1979074626573,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
"Korea, Rep.",KOR,2019,59.7115180327613,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
"Korea, Rep.",KOR,2018,62.4947836718703,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
"Korea, Rep.",KOR,2017,61.5234472799593,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
"Korea, Rep.",KOR,2016,57.0951906853125,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
"Korea, Rep.",KOR,2015,62.5811006895775,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
"Korea, Rep.",KOR,2014,70.5961953507289,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
"Korea, Rep.",KOR,2013,74.9451954074323,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
"Korea, Rep.",KOR,2012,79.9386023823032,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
"Korea, Rep.",KOR,2011,82.5969036741403,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
"Korea, Rep.",KOR,2010,74.7462746775877,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
United States,USA,2024,18.8672542761173,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
United States,USA,2023,19.0028709672646,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
United States,USA,2022,21.2338999523793,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
United States,USA,2021,20.1140801891357,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
United States,USA,2020,18.1945908264603,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
United States,USA,2019,19.6932355967522,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
United States,USA,2018,20.835684306495,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
United States,USA,2017,20.3043624062811,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
United States,USA,2016,19.7975023057101,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
United States,USA,2015,20.9703869632651,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
United States,USA,2014,22.9796165163713,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
United States,USA,2013,23.2061311993934,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
United States,USA,2012,23.8847891768546,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
United States,USA,2011,24.0294700679637,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
United States,USA,2010,21.5807473802282,TG.VAL.TOTL.GD.ZS,Merchandise_Trade_Pct_GDP
